	set1_id	set1_country	set1_city	set2_id	set2_country	set2_city	set1_orgname_with_city	set2_orgname_with_city	set1_tokens	set2_tokens	similarity	id_match
837	60175937	Japan	Tokyo	60172623	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
838	60175937	Japan	Tokyo	60165540	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
839	60175937	Japan	Tokyo	60170393	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
840	60165540	Japan	Tokyo	60165243	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
841	60165540	Japan	Tokyo	60178602	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
842	60165540	Japan	Tokyo	60172623	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
843	60165540	Japan	Tokyo	60175937	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
844	60165540	Japan	Tokyo	60170393	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
845	60171692	Japan	Sapporo	60165287	Japan	Sapporo	Graduate School of Medicine, Sapporo	Graduate School of Medicine, Sapporo	graduate|school|medicine|sapporo	graduate|school|medicine|sapporo	1.0	False
846	60172309	United Kingdom	Derby	60172939	United Kingdom	Derby	University Hospitals of Derby and Burton NHS Foundation Trust, Derby	University Hospitals and Derby and Burton NHS Foundation Trust, Derby	university|hospitals|derby|burton|nhs|foundation|trust|derby	university|hospitals|derby|burton|nhs|foundation|trust|derby	1.0	False
847	60171739	Japan	Kyoto	60119317	Japan	Kyoto	Graduate School of Medicine, Kyoto	Graduate School of Medicine, Kyoto	graduate|school|medicine|kyoto	graduate|school|medicine|kyoto	1.0	False
848	60172623	Japan	Tokyo	60165243	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
849	60172623	Japan	Tokyo	60178602	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
850	60172623	Japan	Tokyo	60165540	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
851	60172623	Japan	Tokyo	60175937	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
852	60172623	Japan	Tokyo	60170393	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
853	60159972	Japan	Tokyo	60159892	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
854	60159972	Japan	Tokyo	60162039	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
855	60159972	Japan	Tokyo	60159885	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
856	60159972	Japan	Tokyo	60159943	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
857	60178602	Japan	Tokyo	60165243	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
858	60178602	Japan	Tokyo	60172623	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
859	60178602	Japan	Tokyo	60165540	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
860	60178602	Japan	Tokyo	60175937	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
861	60178602	Japan	Tokyo	60170393	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
862	60162039	Japan	Tokyo	60159892	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
863	60162039	Japan	Tokyo	60159972	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
864	60162039	Japan	Tokyo	60159885	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
865	60162039	Japan	Tokyo	60159943	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
866	60172939	United Kingdom	Derby	60172309	United Kingdom	Derby	University Hospitals and Derby and Burton NHS Foundation Trust, Derby	University Hospitals of Derby and Burton NHS Foundation Trust, Derby	university|hospitals|derby|burton|nhs|foundation|trust|derby	university|hospitals|derby|burton|nhs|foundation|trust|derby	1.0	False
867	60159892	Japan	Tokyo	60162039	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
868	60159892	Japan	Tokyo	60159972	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
869	60159892	Japan	Tokyo	60159885	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
870	60159892	Japan	Tokyo	60159943	Japan	Tokyo	Graduate School of Business Administration, Tokyo	Graduate School of Business Administration, Tokyo	graduate|school|business|administration|tokyo	graduate|school|business|administration|tokyo	1.0	False
871	60165243	Japan	Tokyo	60178602	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
872	60165243	Japan	Tokyo	60172623	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
873	60165243	Japan	Tokyo	60165540	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
874	60165243	Japan	Tokyo	60175937	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
875	60165243	Japan	Tokyo	60170393	Japan	Tokyo	Graduate School of Medicine, Tokyo	Graduate School of Medicine, Tokyo	graduate|school|medicine|tokyo	graduate|school|medicine|tokyo	1.0	False
876	60170292	Morocco	Casablanca	60291713	Morocco	Casablanca	Université Mohammed VI des Sciences et de la Santé (UM6SS), Casablanca	Université Mohammed VI des Sciences et de la Santé – UM6SS, Casablanca	universit|mohammed|vi|des|sciences|et|de|la|sant|um6ss|casablanca	universit|mohammed|vi|des|sciences|et|de|la|sant|um6ss|casablanca	1.0	False
877	60170292	Morocco	Casablanca	60291713	Morocco	Casablanca	Université Mohammed VI des Sciences et de la Santé, Casablanca	Université Mohammed VI des Sciences et de la Santé – UM6SS, Casablanca	universit|mohammed|vi|des|sciences|et|de|la|sant|casablanca	universit|mohammed|vi|des|sciences|et|de|la|sant|um6ss|casablanca	0.9534625892455924	False
878	60172569	Japan	Tokyo	60283921	Japan	Tokyo	Tokyo Medical and Dental University, Dental Hospital, Tokyo	Tokyo Medical and Dental University Hospital, Tokyo	tokyo|medical|dental|university|dental|hospital|tokyo	tokyo|medical|dental|university|hospital|tokyo	1.0	False
879	60172569	Japan	Tokyo	60284770	Japan	Tokyo	Tokyo Medical and Dental University, Dental Hospital, Tokyo	Tokyo Medical and Dental University Medical Hospital, Tokyo	tokyo|medical|dental|university|dental|hospital|tokyo	tokyo|medical|dental|university|medical|hospital|tokyo	1.0	False
880	60172569	Japan	Tokyo	60283921	Japan	Tokyo	Tokyo Medical and Dental University Dental Hospital, Tokyo	Tokyo Medical and Dental University Hospital, Tokyo	tokyo|medical|dental|university|dental|hospital|tokyo	tokyo|medical|dental|university|hospital|tokyo	1.0	False
881	60172569	Japan	Tokyo	60284770	Japan	Tokyo	Tokyo Medical and Dental University Dental Hospital, Tokyo	Tokyo Medical and Dental University Medical Hospital, Tokyo	tokyo|medical|dental|university|dental|hospital|tokyo	tokyo|medical|dental|university|medical|hospital|tokyo	1.0	False
882	60171760	United Kingdom	Lincoln	60172938	United Kingdom	Lincoln	Lincolnshire Partnership NHS Foundation Trust, Lincoln	Lincolnshire Partnership and NHS Foundation Trust, Lincoln	lincolnshire|partnership|nhs|foundation|trust|lincoln	lincolnshire|partnership|nhs|foundation|trust|lincoln	1.0	False
883	60171759	United Kingdom	Lincoln	60172937	United Kingdom	Lincoln	Lincolnshire Community Health Services NHS Trust, Lincoln	Lincolnshire Community and Health Services NHS Trust, Lincoln	lincolnshire|community|health|services|nhs|trust|lincoln	lincolnshire|community|health|services|nhs|trust|lincoln	1.0	False
884	60172937	United Kingdom	Lincoln	60171759	United Kingdom	Lincoln	Lincolnshire Community and Health Services NHS Trust, Lincoln	Lincolnshire Community Health Services NHS Trust, Lincoln	lincolnshire|community|health|services|nhs|trust|lincoln	lincolnshire|community|health|services|nhs|trust|lincoln	1.0	False
885	60170158	United States	Lincoln	60006625	New Zealand	Lincoln	Lincoln University, Lincoln	Lincoln University, Lincoln	lincoln|university|lincoln	lincoln|university|lincoln	1.0	False
886	60170158	United States	Lincoln	60005619	New Zealand	Lincoln	Lincoln College, Lincoln	Lincoln College, Lincoln	lincoln|college|lincoln	lincoln|college|lincoln	1.0	False
887	60172938	United Kingdom	Lincoln	60171760	United Kingdom	Lincoln	Lincolnshire Partnership and NHS Foundation Trust, Lincoln	Lincolnshire Partnership NHS Foundation Trust, Lincoln	lincolnshire|partnership|nhs|foundation|trust|lincoln	lincolnshire|partnership|nhs|foundation|trust|lincoln	1.0	False
888	60171627	Iran	Tehran	60206596	Iran	Tehran	School of Nursing Midwifery, Tehran	School of Nursing & Midwifery, Tehran	school|nursing|midwifery|tehran	school|nursing|midwifery|tehran	1.0	False
889	60171627	Iran	Tehran	60206596	Iran	Tehran	School of Nursing and Midwifery, Tehran	School of Nursing & Midwifery, Tehran	school|nursing|midwifery|tehran	school|nursing|midwifery|tehran	1.0	False
890	60170811	United Kingdom	Cardiff	60170431	United Kingdom	Cardiff	School of Dentistry, Cardiff	School of Dentistry, Cardiff	school|dentistry|cardiff	school|dentistry|cardiff	1.0	False
891	60171613	Iran	Tehran	60206586	Iran	Tehran	School of Advanced Technologies in Medicine, Tehran	School of Advanced Technologies in Medicine, Tehran	school|advanced|technologies|medicine|tehran	school|advanced|technologies|medicine|tehran	1.0	False
892	60170431	United Kingdom	Cardiff	60170811	United Kingdom	Cardiff	School of Dentistry, Cardiff	School of Dentistry, Cardiff	school|dentistry|cardiff	school|dentistry|cardiff	1.0	False
893	60171622	Iran	Tehran	60224281	Iran	Tehran	School of Persian Medicine, Tehran	School of Persian Medicine, Tehran	school|persian|medicine|tehran	school|persian|medicine|tehran	1.0	False
894	60160411	United Kingdom	London	60177637	United Kingdom	London	School of Business and Management, London	School of Management & Business, London	school|business|management|london	school|management|business|london	1.0	False
895	60183196	Hong Kong	Hong Kong	60199589	Hong Kong	Hong Kong	School of Chinese Medicine, Hong Kong	School of Chinese Medicine, Hong Kong	school|chinese|medicine|hong|kong	school|chinese|medicine|hong|kong	1.0	False
896	60171619	Iran	Tehran	60206606	Iran	Tehran	School of Allied Medical Sciences, Tehran	School of Allied Medical Sciences, Tehran	school|allied|medical|sciences|tehran	school|allied|medical|sciences|tehran	1.0	False
897	60171626	Iran	Tehran	60206605	Iran	Tehran	School of Public Health, Tehran	School of Public Health, Tehran	school|public|health|tehran	school|public|health|tehran	1.0	False
898	60177637	United Kingdom	London	60160411	United Kingdom	London	School of Management & Business, London	School of Business and Management, London	school|management|business|london	school|business|management|london	1.0	False
899	60160778	Australia	Ipswich	60029684	United Kingdom	Ipswich	Ipswich Hospital, Ipswich	Ipswich Hospital, Ipswich	ipswich|hospital|ipswich	ipswich|hospital|ipswich	1.0	False
900	60274958	Egypt	Cairo	60274403	Egypt	Cairo	College of Commerce, Cairo	College of Commerce, Cairo	college|commerce|cairo	college|commerce|cairo	1.0	False
901	60276437	Egypt	Cairo	60274995	Egypt	Cairo	College of Media, Cairo	College of Media, Cairo	college|media|cairo	college|media|cairo	1.0	False
902	60274982	Egypt	Cairo	60217037	Egypt	Cairo	College of Education, Cairo	College of Education, Cairo	college|education|cairo	college|education|cairo	1.0	False
903	60274403	Egypt	Cairo	60274958	Egypt	Cairo	College of Commerce, Cairo	College of Commerce, Cairo	college|commerce|cairo	college|commerce|cairo	1.0	False
904	60274995	Egypt	Cairo	60276437	Egypt	Cairo	College of Media, Cairo	College of Media, Cairo	college|media|cairo	college|media|cairo	1.0	False
905	60275990	Egypt	Cairo	60217117	Egypt	Cairo	College of Nursing, Cairo	College of Nursing, Cairo	college|nursing|cairo	college|nursing|cairo	1.0	False
906	60274070	Egypt	Beni Suef	60218499	Egypt	Beni Suef	Faculty of Pharmacy, Beni Suef	Faculty of Pharmacy, Beni Suef	faculty|pharmacy|beni|suef	faculty|pharmacy|beni|suef	1.0	False
907	60273297	Egypt	Suez	60274485	Egypt	Suez	Faculty of Science, Suez	Faculty of Science, Suez	faculty|science|suez	faculty|science|suez	1.0	False
908	60273763	Egypt	6th October	60275801	Egypt	6th October	Faculty of Mass Communication, 6th October	Faculty of Mass Communication, 6th October	faculty|mass|communication|6th|october	faculty|mass|communication|6th|october	1.0	False
909	60274385	Egypt	Alexandria	60273103	Egypt	Alexandria	Faculty of Dentistry, Alexandria	Faculty of Dentistry, Alexandria	faculty|dentistry|alexandria	faculty|dentistry|alexandria	1.0	False
910	60275946	Egypt	Asyut	60273145	Egypt	Asyut	Faculty of Pharmacy, Asyut	Faculty of Pharmacy, Asyut	faculty|pharmacy|asyut	faculty|pharmacy|asyut	1.0	False
911	60271373	Algeria	Constantine	60271535	Algeria	Constantine	Faculty of Medicine, Constantine	Faculty of Medicine of Constantine, Constantine	faculty|medicine|constantine	faculty|medicine|constantine|constantine	1.0	False
912	60276437	Egypt	Cairo	60274995	Egypt	Cairo	Faculty of Mass Communication, Cairo	Faculty of Mass Communication, Cairo	faculty|mass|communication|cairo	faculty|mass|communication|cairo	1.0	False
913	60276437	Egypt	Cairo	60275850	Egypt	Cairo	Faculty of Mass Communication, Cairo	Faculty of Mass Communication, Cairo	faculty|mass|communication|cairo	faculty|mass|communication|cairo	1.0	False
914	60273304	Egypt	Suez	60274479	Egypt	Suez	Faculty of Dentistry, Suez	Faculty of Dentistry, Suez	faculty|dentistry|suez	faculty|dentistry|suez	1.0	False
915	60273464	Egypt	6th October	60273591	Egypt	6th October	Faculty of Engineering, 6th October	Faculty of Engineering, 6th October	faculty|engineering|6th|october	faculty|engineering|6th|october	1.0	False
916	60273464	Egypt	6th October	60273778	Egypt	6th October	Faculty of Engineering, 6th October	Faculty of Engineering, 6th October	faculty|engineering|6th|october	faculty|engineering|6th|october	1.0	False
917	60273777	Egypt	6th October	60273761	Egypt	6th October	Faculty of Pharmacy, 6th October	Faculty of Pharmacy, 6th October	faculty|pharmacy|6th|october	faculty|pharmacy|6th|october	1.0	False
918	60273777	Egypt	6th October	60273392	Egypt	6th October	Faculty of Pharmacy, 6th October	Faculty of Pharmacy, 6th October	faculty|pharmacy|6th|october	faculty|pharmacy|6th|october	1.0	False
919	60274485	Egypt	Suez	60273297	Egypt	Suez	Faculty of Science, Suez	Faculty of Science, Suez	faculty|science|suez	faculty|science|suez	1.0	False
920	60274263	Egypt	Cairo	60273369	Egypt	Cairo	Faculty of Computer Science, Cairo	Faculty of Computer Science, Cairo	faculty|computer|science|cairo	faculty|computer|science|cairo	1.0	False
921	60273390	Egypt	6th October	60273582	Egypt	6th October	Faculty of Dentistry, 6th October	Faculty of Dentistry, 6th October	faculty|dentistry|6th|october	faculty|dentistry|6th|october	1.0	False
922	60273390	Egypt	6th October	60273773	Egypt	6th October	Faculty of Dentistry, 6th October	Faculty of Dentistry, 6th October	faculty|dentistry|6th|october	faculty|dentistry|6th|october	1.0	False
923	60274473	Egypt	Suez	60273581	Egypt	Suez	Faculty of Arts, Suez	Faculty of the Arts, Suez	faculty|arts|suez	faculty|arts|suez	1.0	False
924	60273709	Egypt	Cairo	60004782	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
925	60273709	Egypt	Cairo	60216981	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
926	60273709	Egypt	Cairo	60274265	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
927	60273709	Egypt	Cairo	60273371	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
928	60273709	Egypt	Cairo	60273712	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
929	60278283	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
930	60278283	Egypt	Cairo	60216991	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
931	60278283	Egypt	Cairo	60273705	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
932	60278283	Egypt	Cairo	60274955	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
933	60278283	Egypt	Cairo	60274264	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
934	60278283	Egypt	Cairo	60273331	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
935	60278283	Egypt	Cairo	60273602	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
936	60273758	Egypt	Cairo	60274978	Egypt	Cairo	Faculty of Languages and Translation, Cairo	Faculty of Languages ​​and Translation, Cairo	faculty|languages|translation|cairo	faculty|languages|translation|cairo	1.0	False
937	60276313	Egypt	Beni Suef	60202203	Egypt	Beni Suef	Faculty of Medicine, Beni Suef	Faculty of Medicine, Beni Suef	faculty|medicine|beni|suef	faculty|medicine|beni|suef	1.0	False
938	60273369	Egypt	Cairo	60274263	Egypt	Cairo	Faculty of Computer Science, Cairo	Faculty of Computer Science, Cairo	faculty|computer|science|cairo	faculty|computer|science|cairo	1.0	False
939	60275850	Egypt	Cairo	60274995	Egypt	Cairo	Faculty of Mass Communication, Cairo	Faculty of Mass Communication, Cairo	faculty|mass|communication|cairo	faculty|mass|communication|cairo	1.0	False
940	60275850	Egypt	Cairo	60276437	Egypt	Cairo	Faculty of Mass Communication, Cairo	Faculty of Mass Communication, Cairo	faculty|mass|communication|cairo	faculty|mass|communication|cairo	1.0	False
941	60276326	Egypt	El Shorouk	60273161	Egypt	El Shorouk	Faculty of Media and Mass Communication, El Shorouk	Faculty of Communication and Mass Media, El Shorouk	faculty|media|mass|communication|el|shorouk	faculty|communication|mass|media|el|shorouk	1.0	False
942	60274488	Egypt	Suez	60273295	Egypt	Suez	Faculty of Engineering, Suez	Faculty of Engineering, Suez	faculty|engineering|suez	faculty|engineering|suez	1.0	False
943	60273392	Egypt	6th October	60273761	Egypt	6th October	Faculty of Pharmacy, 6th October	Faculty of Pharmacy, 6th October	faculty|pharmacy|6th|october	faculty|pharmacy|6th|october	1.0	False
944	60273392	Egypt	6th October	60273777	Egypt	6th October	Faculty of Pharmacy, 6th October	Faculty of Pharmacy, 6th October	faculty|pharmacy|6th|october	faculty|pharmacy|6th|october	1.0	False
945	60274105	Egypt	6th October	60278271	Egypt	6th October	Faculty of Physical Therapy, 6th October	Faculty of Physical therapy, 6th October	faculty|physical|therapy|6th|october	faculty|physical|therapy|6th|october	1.0	False
946	60274105	Egypt	6th October	60273393	Egypt	6th October	Faculty of Physical Therapy, 6th October	Faculty of Physical Therapy, 6th October	faculty|physical|therapy|6th|october	faculty|physical|therapy|6th|october	1.0	False
947	60273712	Egypt	Cairo	60004782	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
948	60273712	Egypt	Cairo	60216981	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
949	60273712	Egypt	Cairo	60274265	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
950	60273712	Egypt	Cairo	60273371	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
951	60273712	Egypt	Cairo	60273709	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
952	60275801	Egypt	6th October	60273763	Egypt	6th October	Faculty of Mass Communication, 6th October	Faculty of Mass Communication, 6th October	faculty|mass|communication|6th|october	faculty|mass|communication|6th|october	1.0	False
953	60273393	Egypt	6th October	60278271	Egypt	6th October	Faculty of Physical Therapy, 6th October	Faculty of Physical therapy, 6th October	faculty|physical|therapy|6th|october	faculty|physical|therapy|6th|october	1.0	False
954	60273393	Egypt	6th October	60274105	Egypt	6th October	Faculty of Physical Therapy, 6th October	Faculty of Physical Therapy, 6th October	faculty|physical|therapy|6th|october	faculty|physical|therapy|6th|october	1.0	False
955	60273103	Egypt	Alexandria	60274385	Egypt	Alexandria	Faculty of Dentistry, Alexandria	Faculty of Dentistry, Alexandria	faculty|dentistry|alexandria	faculty|dentistry|alexandria	1.0	False
956	60274269	Egypt	Cairo	60273023	Egypt	Cairo	Faculty of Physical Therapy, Cairo	Faculty of Physical Therapy, Cairo	faculty|physical|therapy|cairo	faculty|physical|therapy|cairo	1.0	False
957	60274269	Egypt	Cairo	60273710	Egypt	Cairo	Faculty of Physical Therapy, Cairo	Faculty of Physical Therapy, Cairo	faculty|physical|therapy|cairo	faculty|physical|therapy|cairo	1.0	False
958	60273602	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
959	60273602	Egypt	Cairo	60216991	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
960	60273602	Egypt	Cairo	60273705	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
961	60273602	Egypt	Cairo	60274955	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
962	60273602	Egypt	Cairo	60274264	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
963	60273602	Egypt	Cairo	60273331	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
964	60273602	Egypt	Cairo	60278283	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
965	60273371	Egypt	Cairo	60004782	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
966	60273371	Egypt	Cairo	60216981	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
967	60273371	Egypt	Cairo	60274265	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
968	60273371	Egypt	Cairo	60273712	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
969	60273371	Egypt	Cairo	60273709	Egypt	Cairo	Faculty of Pharmacy, Cairo	Faculty of Pharmacy, Cairo	faculty|pharmacy|cairo	faculty|pharmacy|cairo	1.0	False
970	60274976	Egypt	Cairo	60217062	Egypt	Cairo	Faculty of Agriculture, Cairo	Faculty of Agriculture, Cairo	faculty|agriculture|cairo	faculty|agriculture|cairo	1.0	False
971	60273669	Egypt	Mansoura	60231617	Egypt	Mansoura	Faculty of Engineering, Mansoura	Faculty of Engineering, Mansoura	faculty|engineering|mansoura	faculty|engineering|mansoura	1.0	False
972	60273778	Egypt	6th October	60273591	Egypt	6th October	Faculty of Engineering, 6th October	Faculty of Engineering, 6th October	faculty|engineering|6th|october	faculty|engineering|6th|october	1.0	False
973	60273778	Egypt	6th October	60273464	Egypt	6th October	Faculty of Engineering, 6th October	Faculty of Engineering, 6th October	faculty|engineering|6th|october	faculty|engineering|6th|october	1.0	False
974	60273710	Egypt	Cairo	60273023	Egypt	Cairo	Faculty of Physical Therapy, Cairo	Faculty of Physical Therapy, Cairo	faculty|physical|therapy|cairo	faculty|physical|therapy|cairo	1.0	False
